timestamp,ip_address,username,status,failed_attempts,threat_level
2024-01-15 07:17:00,10.0.0.16,john,FAILED,51,HIGH
2024-01-15 07:31:00,10.0.0.6,root,FAILED,61,HIGH
2024-01-15 07:34:00,10.0.0.9,john,FAILED,52,HIGH
2024-01-15 07:36:00,192.168.1.24,sarah,FAILED,50,MEDIUM
2024-01-15 07:51:00,192.168.1.44,administrator,FAILED,56,HIGH
2024-01-15 07:51:00,10.0.0.10,guest,SUCCESS,54,HIGH
2024-01-15 08:21:00,192.168.1.19,sarah,FAILED,58,HIGH
2024-01-15 08:25:00,192.168.1.42,guest,FAILED,60,HIGH
2024-01-15 08:39:00,192.168.1.22,administrator,FAILED,64,HIGH
2024-01-15 09:23:00,192.168.1.42,user1,FAILED,60,HIGH
2024-01-15 09:32:00,192.168.1.20,john,FAILED,58,HIGH
2024-01-15 09:41:00,10.0.0.4,root,FAILED,45,MEDIUM
2024-01-15 09:41:00,192.168.1.15,john,FAILED,39,MEDIUM
2024-01-15 09:48:00,192.168.1.27,sarah,FAILED,43,MEDIUM
2024-01-15 09:50:00,192.168.1.6,john,FAILED,47,MEDIUM
2024-01-15 09:53:00,10.0.0.1,admin,FAILED,56,HIGH
2024-01-15 09:57:00,192.168.1.30,administrator,FAILED,39,MEDIUM
2024-01-15 10:07:00,192.168.1.46,root,FAILED,48,MEDIUM
2024-01-15 10:13:00,10.0.0.18,sarah,SUCCESS,49,MEDIUM
2024-01-15 10:33:00,192.168.1.9,sarah,FAILED,52,HIGH
2024-01-15 10:35:00,192.168.1.12,root,FAILED,52,HIGH
2024-01-15 10:39:00,192.168.1.42,root,SUCCESS,60,HIGH
2024-01-15 10:39:00,10.0.0.19,user1,FAILED,44,MEDIUM
2024-01-15 10:51:00,89.248.167.131,admin,SUCCESS,52,HIGH
2024-01-15 11:06:00,10.0.0.7,root,FAILED,57,HIGH
2024-01-15 11:15:00,192.168.1.27,sarah,SUCCESS,43,MEDIUM
2024-01-15 11:20:00,192.168.1.22,root,FAILED,64,HIGH
2024-01-15 11:40:00,192.168.1.43,root,SUCCESS,47,MEDIUM
2024-01-15 11:43:00,192.168.1.17,john,FAILED,52,HIGH
2024-01-15 12:00:00,192.168.1.11,admin,SUCCESS,50,MEDIUM
2024-01-15 12:05:00,192.168.1.4,administrator,SUCCESS,51,HIGH
2024-01-15 12:09:00,192.168.1.35,sarah,SUCCESS,35,MEDIUM
2024-01-15 12:16:00,192.168.1.35,admin,SUCCESS,35,MEDIUM
2024-01-15 12:20:00,10.0.0.9,user1,SUCCESS,52,HIGH
2024-01-15 12:30:00,192.168.1.34,user1,FAILED,54,HIGH
2024-01-15 12:39:00,192.168.1.1,john,FAILED,48,MEDIUM
2024-01-15 12:46:00,192.168.1.6,user1,FAILED,47,MEDIUM
2024-01-15 12:47:00,192.168.1.17,administrator,FAILED,52,HIGH
2024-01-15 12:52:00,10.0.0.4,john,FAILED,45,MEDIUM
2024-01-15 12:59:00,192.168.1.45,guest,FAILED,41,MEDIUM
2024-01-15 13:00:00,192.168.1.18,administrator,FAILED,51,HIGH
2024-01-15 13:08:00,192.168.1.44,administrator,FAILED,56,HIGH
2024-01-15 13:33:00,192.168.1.35,user1,FAILED,35,MEDIUM
2024-01-15 13:41:00,192.168.1.31,admin,FAILED,43,MEDIUM
2024-01-15 13:43:00,192.168.1.28,sarah,SUCCESS,49,MEDIUM
2024-01-15 13:44:00,10.0.0.12,guest,FAILED,58,HIGH
2024-01-15 13:46:00,10.0.0.12,user1,FAILED,58,HIGH
2024-01-15 13:48:00,192.168.1.19,john,FAILED,58,HIGH
2024-01-15 14:01:00,192.168.1.29,user1,FAILED,57,HIGH
2024-01-15 14:13:00,10.0.0.14,user1,FAILED,60,HIGH
2024-01-15 14:17:00,192.168.1.31,guest,SUCCESS,43,MEDIUM
2024-01-15 14:29:00,192.168.1.27,root,FAILED,43,MEDIUM
2024-01-15 14:48:00,192.168.1.37,guest,FAILED,60,HIGH
2024-01-15 15:11:00,192.168.1.25,sarah,FAILED,58,HIGH
2024-01-15 15:16:00,10.0.0.16,user1,FAILED,51,HIGH
2024-01-15 15:20:00,192.168.1.18,administrator,FAILED,51,HIGH
2024-01-15 15:20:00,192.168.1.22,admin,FAILED,64,HIGH
2024-01-15 15:37:00,10.0.0.11,guest,FAILED,52,HIGH
2024-01-15 16:02:00,192.168.1.35,administrator,FAILED,35,MEDIUM
2024-01-15 16:14:00,10.0.0.7,guest,FAILED,57,HIGH
2024-01-15 16:21:00,192.168.1.37,guest,FAILED,60,HIGH
2024-01-15 16:22:00,192.168.1.39,root,FAILED,61,HIGH
2024-01-15 16:23:00,192.168.1.20,administrator,SUCCESS,58,HIGH
2024-01-15 16:30:00,192.168.1.26,user1,FAILED,64,HIGH
2024-01-15 16:35:00,192.168.1.17,admin,SUCCESS,52,HIGH
2024-01-15 16:36:00,192.168.1.39,john,FAILED,61,HIGH
2024-01-15 16:38:00,192.168.1.14,root,FAILED,50,MEDIUM
2024-01-15 16:48:00,192.168.1.7,administrator,FAILED,47,MEDIUM
2024-01-15 16:59:00,192.168.1.37,guest,SUCCESS,60,HIGH
2024-01-15 17:12:00,192.168.1.46,admin,FAILED,48,MEDIUM
2024-01-15 17:17:00,10.0.0.7,sarah,FAILED,57,HIGH
2024-01-15 17:23:00,192.168.1.14,admin,FAILED,50,MEDIUM
2024-01-15 17:26:00,192.168.1.23,admin,SUCCESS,46,MEDIUM
2024-01-15 17:27:00,10.0.0.13,admin,FAILED,57,HIGH
2024-01-15 17:36:00,192.168.1.19,admin,FAILED,58,HIGH
2024-01-15 17:38:00,192.168.1.20,root,FAILED,58,HIGH
2024-01-15 17:52:00,192.168.1.1,john,FAILED,48,MEDIUM
2024-01-15 18:18:00,185.220.101.45,sarah,SUCCESS,46,MEDIUM
2024-01-15 18:18:00,192.168.1.40,admin,SUCCESS,46,MEDIUM
2024-01-15 18:29:00,192.168.1.10,administrator,FAILED,39,MEDIUM
2024-01-15 18:33:00,192.168.1.3,admin,FAILED,50,MEDIUM
2024-01-15 18:35:00,10.0.0.9,guest,FAILED,52,HIGH
2024-01-15 18:44:00,192.168.1.3,administrator,FAILED,50,MEDIUM
2024-01-15 18:51:00,192.168.1.17,sarah,FAILED,52,HIGH
2024-01-15 19:05:00,192.168.1.22,guest,FAILED,64,HIGH
2024-01-15 19:06:00,192.168.1.48,john,FAILED,62,HIGH
2024-01-15 19:11:00,89.248.167.131,sarah,FAILED,52,HIGH
2024-01-15 19:12:00,192.168.1.46,john,FAILED,48,MEDIUM
2024-01-15 19:15:00,192.168.1.12,john,FAILED,52,HIGH
2024-01-15 19:27:00,192.168.1.13,sarah,FAILED,52,HIGH
2024-01-15 19:30:00,192.168.1.2,administrator,FAILED,55,HIGH
2024-01-15 19:30:00,192.168.1.21,guest,FAILED,48,MEDIUM
2024-01-15 19:43:00,192.168.1.21,guest,FAILED,48,MEDIUM
2024-01-15 19:44:00,192.168.1.49,administrator,FAILED,59,HIGH
2024-01-15 19:44:00,192.168.1.26,administrator,FAILED,64,HIGH
2024-01-15 19:50:00,192.168.1.29,guest,FAILED,57,HIGH
2024-01-15 19:53:00,192.168.1.4,root,FAILED,51,HIGH
2024-01-15 19:57:00,192.168.1.32,user1,FAILED,52,HIGH
2024-01-15 20:13:00,192.168.1.15,admin,FAILED,39,MEDIUM
2024-01-15 20:39:00,192.168.1.7,user1,FAILED,47,MEDIUM
2024-01-15 20:43:00,192.168.1.10,admin,FAILED,39,MEDIUM
2024-01-15 20:44:00,192.168.1.40,root,FAILED,46,MEDIUM
2024-01-15 20:55:00,89.248.167.131,guest,FAILED,52,HIGH
2024-01-15 20:55:00,192.168.1.14,root,FAILED,50,MEDIUM
2024-01-15 21:02:00,10.0.0.14,sarah,FAILED,60,HIGH
2024-01-15 21:07:00,10.0.0.6,guest,SUCCESS,61,HIGH
2024-01-15 21:14:00,10.0.0.16,user1,FAILED,51,HIGH
2024-01-15 21:14:00,192.168.1.26,john,FAILED,64,HIGH
2024-01-15 21:17:00,192.168.1.18,john,FAILED,51,HIGH
2024-01-15 21:24:00,192.168.1.1,administrator,FAILED,48,MEDIUM
2024-01-15 21:29:00,192.168.1.40,sarah,SUCCESS,46,MEDIUM
2024-01-15 21:33:00,10.0.0.1,john,FAILED,56,HIGH
2024-01-15 21:33:00,192.168.1.49,john,FAILED,59,HIGH
2024-01-15 21:34:00,192.168.1.3,sarah,FAILED,50,MEDIUM
2024-01-15 21:35:00,192.168.1.18,john,FAILED,51,HIGH
2024-01-15 21:41:00,192.168.1.36,guest,SUCCESS,47,MEDIUM
2024-01-15 21:54:00,192.168.1.20,admin,FAILED,58,HIGH
2024-01-15 22:05:00,192.168.1.32,sarah,FAILED,52,HIGH
2024-01-15 22:08:00,192.168.1.45,admin,FAILED,41,MEDIUM
2024-01-15 22:12:00,192.168.1.17,user1,FAILED,52,HIGH
2024-01-15 22:28:00,10.0.0.18,admin,FAILED,49,MEDIUM
2024-01-15 22:38:00,10.0.0.9,guest,FAILED,52,HIGH
2024-01-15 22:45:00,192.168.1.40,user1,SUCCESS,46,MEDIUM
2024-01-15 22:51:00,10.0.0.10,user1,FAILED,54,HIGH
2024-01-15 22:52:00,192.168.1.11,user1,FAILED,50,MEDIUM
2024-01-15 22:52:00,192.168.1.30,administrator,FAILED,39,MEDIUM
2024-01-15 22:57:00,192.168.1.23,sarah,FAILED,46,MEDIUM
2024-01-15 22:59:00,192.168.1.22,john,FAILED,64,HIGH
2024-01-15 23:10:00,10.0.0.17,guest,FAILED,57,HIGH
2024-01-15 23:12:00,192.168.1.2,john,FAILED,55,HIGH
2024-01-15 23:35:00,192.168.1.36,sarah,FAILED,47,MEDIUM
2024-01-15 23:40:00,192.168.1.41,administrator,FAILED,38,MEDIUM
2024-01-15 23:55:00,192.168.1.13,user1,SUCCESS,52,HIGH
2024-01-15 23:56:00,192.168.1.49,user1,FAILED,59,HIGH
2024-01-16 00:01:00,89.248.167.131,root,SUCCESS,52,HIGH
2024-01-16 00:02:00,192.168.1.35,sarah,FAILED,35,MEDIUM
2024-01-16 00:15:00,192.168.1.20,sarah,FAILED,58,HIGH
2024-01-16 00:36:00,192.168.1.49,guest,FAILED,59,HIGH
2024-01-16 00:43:00,192.168.1.5,administrator,SUCCESS,43,MEDIUM
2024-01-16 00:43:00,192.168.1.20,john,FAILED,58,HIGH
2024-01-16 01:06:00,10.0.0.13,admin,FAILED,57,HIGH
2024-01-16 01:11:00,192.168.1.15,guest,FAILED,39,MEDIUM
2024-01-16 01:15:00,10.0.0.4,admin,SUCCESS,45,MEDIUM
2024-01-16 01:18:00,89.248.167.131,guest,FAILED,52,HIGH
2024-01-16 01:22:00,10.0.0.14,root,FAILED,60,HIGH
2024-01-16 01:24:00,192.168.1.5,sarah,SUCCESS,43,MEDIUM
2024-01-16 01:27:00,198.20.69.74,root,SUCCESS,65,HIGH
2024-01-16 01:31:00,192.168.1.21,john,FAILED,48,MEDIUM
2024-01-16 01:34:00,10.0.0.10,admin,SUCCESS,54,HIGH
2024-01-16 01:36:00,192.168.1.43,user1,FAILED,47,MEDIUM
2024-01-16 01:43:00,192.168.1.19,root,SUCCESS,58,HIGH
2024-01-16 01:46:00,10.0.0.5,root,SUCCESS,46,MEDIUM
2024-01-16 01:53:00,192.168.1.13,guest,FAILED,52,HIGH
2024-01-16 02:04:00,10.0.0.2,admin,FAILED,47,MEDIUM
2024-01-16 02:08:00,192.168.1.36,john,FAILED,47,MEDIUM
2024-01-16 02:10:00,192.168.1.4,john,SUCCESS,51,HIGH
2024-01-16 02:20:00,198.20.69.74,administrator,FAILED,65,HIGH
2024-01-16 02:29:00,192.168.1.3,guest,FAILED,50,MEDIUM
2024-01-16 02:42:00,192.168.1.34,administrator,FAILED,54,HIGH
2024-01-16 02:47:00,192.168.1.30,admin,SUCCESS,39,MEDIUM
2024-01-16 02:50:00,192.168.1.23,administrator,FAILED,46,MEDIUM
2024-01-16 03:06:00,192.168.1.40,administrator,FAILED,46,MEDIUM
2024-01-16 03:20:00,10.0.0.1,user1,SUCCESS,56,HIGH
2024-01-16 03:21:00,192.168.1.3,guest,FAILED,50,MEDIUM
2024-01-16 03:25:00,10.0.0.4,administrator,FAILED,45,MEDIUM
2024-01-16 03:41:00,192.168.1.27,admin,FAILED,43,MEDIUM
2024-01-16 04:03:00,10.0.0.4,guest,FAILED,45,MEDIUM
2024-01-16 04:07:00,192.168.1.20,sarah,SUCCESS,58,HIGH
2024-01-16 04:15:00,192.168.1.14,administrator,SUCCESS,50,MEDIUM
2024-01-16 04:20:00,192.168.1.40,john,FAILED,46,MEDIUM
2024-01-16 04:22:00,192.168.1.7,admin,FAILED,47,MEDIUM
2024-01-16 04:30:00,192.168.1.40,administrator,FAILED,46,MEDIUM
2024-01-16 04:33:00,192.168.1.1,guest,FAILED,48,MEDIUM
2024-01-16 04:33:00,192.168.1.26,guest,FAILED,64,HIGH
2024-01-16 04:35:00,192.168.1.6,sarah,FAILED,47,MEDIUM
2024-01-16 04:39:00,192.168.1.49,guest,FAILED,59,HIGH
2024-01-16 04:51:00,10.0.0.3,user1,FAILED,65,HIGH
2024-01-16 05:08:00,192.168.1.33,admin,FAILED,38,MEDIUM
2024-01-16 05:21:00,45.33.32.156,guest,FAILED,46,MEDIUM
2024-01-16 05:58:00,10.0.0.12,admin,FAILED,58,HIGH
2024-01-16 06:01:00,45.33.32.156,administrator,FAILED,46,MEDIUM
2024-01-16 06:07:00,192.168.1.22,root,FAILED,64,HIGH
2024-01-16 06:16:00,10.0.0.16,john,FAILED,51,HIGH
2024-01-16 06:50:00,192.168.1.35,sarah,FAILED,35,MEDIUM
2024-01-16 06:52:00,192.168.1.25,admin,FAILED,58,HIGH
2024-01-16 06:52:00,192.168.1.26,admin,FAILED,64,HIGH
2024-01-16 06:57:00,192.168.1.27,sarah,FAILED,43,MEDIUM
2024-01-16 07:07:00,192.168.1.22,sarah,FAILED,64,HIGH
2024-01-16 07:11:00,192.168.1.17,john,SUCCESS,52,HIGH
2024-01-16 07:18:00,192.168.1.9,guest,FAILED,52,HIGH
2024-01-16 07:44:00,192.168.1.43,root,SUCCESS,47,MEDIUM
2024-01-16 08:26:00,192.168.1.49,sarah,FAILED,59,HIGH
2024-01-16 08:28:00,10.0.0.17,root,FAILED,57,HIGH
2024-01-16 08:30:00,192.168.1.49,sarah,FAILED,59,HIGH
2024-01-16 08:35:00,10.0.0.6,administrator,FAILED,61,HIGH
2024-01-16 08:38:00,192.168.1.42,user1,FAILED,60,HIGH
2024-01-16 08:40:00,10.0.0.9,sarah,SUCCESS,52,HIGH
2024-01-16 08:53:00,192.168.1.9,admin,FAILED,52,HIGH
2024-01-16 08:59:00,10.0.0.9,john,FAILED,52,HIGH
2024-01-16 09:03:00,45.33.32.156,root,FAILED,46,MEDIUM
2024-01-16 09:06:00,192.168.1.25,administrator,SUCCESS,58,HIGH
2024-01-16 09:42:00,192.168.1.4,sarah,FAILED,51,HIGH
2024-01-16 09:47:00,192.168.1.34,guest,FAILED,54,HIGH
2024-01-16 09:52:00,192.168.1.26,sarah,FAILED,64,HIGH
2024-01-16 09:58:00,192.168.1.38,john,SUCCESS,54,HIGH
2024-01-16 10:18:00,192.168.1.17,user1,FAILED,52,HIGH
2024-01-16 10:22:00,192.168.1.48,administrator,FAILED,62,HIGH
2024-01-16 10:28:00,10.0.0.15,root,FAILED,49,MEDIUM
2024-01-16 10:36:00,10.0.0.3,root,SUCCESS,65,HIGH
2024-01-16 10:50:00,192.168.1.40,user1,FAILED,46,MEDIUM
2024-01-16 10:57:00,192.168.1.13,john,SUCCESS,52,HIGH
2024-01-16 11:03:00,192.168.1.11,administrator,FAILED,50,MEDIUM
2024-01-16 11:07:00,192.168.1.45,user1,SUCCESS,41,MEDIUM
2024-01-16 11:10:00,192.168.1.40,admin,FAILED,46,MEDIUM
2024-01-16 11:10:00,192.168.1.23,root,FAILED,46,MEDIUM
2024-01-16 11:11:00,192.168.1.29,user1,SUCCESS,57,HIGH
2024-01-16 11:17:00,192.168.1.8,user1,SUCCESS,43,MEDIUM
2024-01-16 11:18:00,192.168.1.36,admin,FAILED,47,MEDIUM
2024-01-16 11:26:00,192.168.1.29,root,FAILED,57,HIGH
2024-01-16 11:31:00,198.20.69.74,administrator,FAILED,65,HIGH
2024-01-16 11:34:00,192.168.1.14,root,FAILED,50,MEDIUM
2024-01-16 11:43:00,192.168.1.34,administrator,FAILED,54,HIGH
2024-01-16 11:44:00,192.168.1.34,sarah,FAILED,54,HIGH
2024-01-16 12:01:00,192.168.1.10,administrator,FAILED,39,MEDIUM
2024-01-16 12:05:00,10.0.0.11,user1,SUCCESS,52,HIGH
2024-01-16 12:08:00,89.248.167.131,sarah,SUCCESS,52,HIGH
2024-01-16 12:18:00,10.0.0.10,administrator,FAILED,54,HIGH
2024-01-16 12:20:00,10.0.0.10,user1,FAILED,54,HIGH
2024-01-16 12:24:00,192.168.1.4,administrator,FAILED,51,HIGH
2024-01-16 12:26:00,192.168.1.33,administrator,FAILED,38,MEDIUM
2024-01-16 12:34:00,192.168.1.37,administrator,FAILED,60,HIGH
2024-01-16 12:36:00,192.168.1.2,root,SUCCESS,55,HIGH
2024-01-16 12:48:00,10.0.0.12,sarah,FAILED,58,HIGH
2024-01-16 12:51:00,192.168.1.14,john,FAILED,50,MEDIUM
2024-01-16 13:09:00,192.168.1.42,john,FAILED,60,HIGH
2024-01-16 13:32:00,10.0.0.3,sarah,SUCCESS,65,HIGH
2024-01-16 13:34:00,10.0.0.6,root,FAILED,61,HIGH
2024-01-16 14:01:00,10.0.0.8,root,FAILED,69,HIGH
2024-01-16 14:13:00,192.168.1.25,root,FAILED,58,HIGH
2024-01-16 14:14:00,192.168.1.23,user1,FAILED,46,MEDIUM
2024-01-16 14:21:00,10.0.0.10,administrator,FAILED,54,HIGH
2024-01-16 14:21:00,192.168.1.43,root,FAILED,47,MEDIUM
2024-01-16 14:21:00,192.168.1.18,user1,FAILED,51,HIGH
2024-01-16 14:34:00,192.168.1.18,root,FAILED,51,HIGH
2024-01-16 14:43:00,192.168.1.48,administrator,FAILED,62,HIGH
2024-01-16 14:43:00,192.168.1.40,administrator,FAILED,46,MEDIUM
2024-01-16 14:47:00,192.168.1.25,admin,FAILED,58,HIGH
2024-01-16 14:49:00,192.168.1.25,guest,FAILED,58,HIGH
2024-01-16 14:56:00,10.0.0.18,john,SUCCESS,49,MEDIUM
2024-01-16 15:00:00,192.168.1.29,admin,FAILED,57,HIGH
2024-01-16 15:14:00,192.168.1.7,john,SUCCESS,47,MEDIUM
2024-01-16 15:16:00,192.168.1.2,administrator,SUCCESS,55,HIGH
2024-01-16 15:16:00,10.0.0.4,john,SUCCESS,45,MEDIUM
2024-01-16 15:54:00,192.168.1.41,administrator,SUCCESS,38,MEDIUM
2024-01-16 15:58:00,192.168.1.22,sarah,FAILED,64,HIGH
2024-01-16 16:19:00,10.0.0.6,sarah,SUCCESS,61,HIGH
2024-01-16 16:20:00,192.168.1.18,sarah,SUCCESS,51,HIGH
2024-01-16 16:29:00,192.168.1.1,guest,FAILED,48,MEDIUM
2024-01-16 16:31:00,192.168.1.49,guest,FAILED,59,HIGH
2024-01-16 16:36:00,192.168.1.9,guest,FAILED,52,HIGH
2024-01-16 17:06:00,10.0.0.8,administrator,FAILED,69,HIGH
2024-01-16 17:12:00,192.168.1.49,admin,FAILED,59,HIGH
2024-01-16 17:14:00,192.168.1.41,root,FAILED,38,MEDIUM
2024-01-16 17:15:00,192.168.1.36,guest,FAILED,47,MEDIUM
2024-01-16 17:34:00,10.0.0.7,john,FAILED,57,HIGH
2024-01-16 17:56:00,192.168.1.29,administrator,FAILED,57,HIGH
2024-01-16 18:02:00,192.168.1.19,john,FAILED,58,HIGH
2024-01-16 18:14:00,192.168.1.11,guest,SUCCESS,50,MEDIUM
2024-01-16 18:23:00,198.20.69.74,user1,SUCCESS,65,HIGH
2024-01-16 18:41:00,10.0.0.15,root,FAILED,49,MEDIUM
2024-01-16 18:46:00,192.168.1.44,sarah,FAILED,56,HIGH
2024-01-16 18:55:00,10.0.0.7,root,FAILED,57,HIGH
2024-01-16 19:14:00,192.168.1.6,guest,FAILED,47,MEDIUM
2024-01-16 19:21:00,192.168.1.27,guest,SUCCESS,43,MEDIUM
2024-01-16 19:38:00,192.168.1.15,guest,FAILED,39,MEDIUM
2024-01-16 19:40:00,192.168.1.8,administrator,FAILED,43,MEDIUM
2024-01-16 19:56:00,10.0.0.10,guest,FAILED,54,HIGH
2024-01-16 19:56:00,192.168.1.39,admin,FAILED,61,HIGH
2024-01-16 20:01:00,192.168.1.15,administrator,FAILED,39,MEDIUM
2024-01-16 20:01:00,192.168.1.43,john,FAILED,47,MEDIUM
2024-01-16 20:26:00,192.168.1.47,user1,FAILED,44,MEDIUM
2024-01-16 20:28:00,192.168.1.11,john,FAILED,50,MEDIUM
2024-01-16 20:28:00,192.168.1.30,john,FAILED,39,MEDIUM
2024-01-16 20:31:00,192.168.1.37,user1,SUCCESS,60,HIGH
2024-01-16 20:41:00,10.0.0.3,administrator,FAILED,65,HIGH
2024-01-16 20:59:00,10.0.0.13,user1,FAILED,57,HIGH
2024-01-16 21:02:00,192.168.1.47,administrator,FAILED,44,MEDIUM
2024-01-16 21:03:00,192.168.1.47,administrator,SUCCESS,44,MEDIUM
2024-01-16 21:05:00,10.0.0.19,sarah,FAILED,44,MEDIUM
2024-01-16 21:30:00,192.168.1.26,john,FAILED,64,HIGH
2024-01-16 21:34:00,192.168.1.8,administrator,FAILED,43,MEDIUM
2024-01-16 21:50:00,10.0.0.9,john,SUCCESS,52,HIGH
2024-01-16 21:55:00,10.0.0.10,administrator,FAILED,54,HIGH
2024-01-16 21:59:00,192.168.1.31,admin,SUCCESS,43,MEDIUM
2024-01-16 22:05:00,192.168.1.19,guest,FAILED,58,HIGH
2024-01-16 22:15:00,192.168.1.47,administrator,FAILED,44,MEDIUM
2024-01-16 22:23:00,192.168.1.24,john,FAILED,50,MEDIUM
2024-01-16 22:31:00,192.168.1.18,administrator,FAILED,51,HIGH
2024-01-16 22:38:00,198.20.69.74,user1,FAILED,65,HIGH
2024-01-16 22:49:00,192.168.1.9,administrator,FAILED,52,HIGH
2024-01-16 22:56:00,10.0.0.14,administrator,FAILED,60,HIGH
2024-01-16 23:50:00,192.168.1.49,sarah,FAILED,59,HIGH
2024-01-16 23:55:00,192.168.1.41,user1,SUCCESS,38,MEDIUM
2024-01-16 23:56:00,10.0.0.9,guest,FAILED,52,HIGH
2024-01-17 00:05:00,192.168.1.40,sarah,SUCCESS,46,MEDIUM
2024-01-17 00:19:00,192.168.1.9,sarah,FAILED,52,HIGH
2024-01-17 00:19:00,192.168.1.20,john,FAILED,58,HIGH
2024-01-17 00:27:00,192.168.1.11,user1,SUCCESS,50,MEDIUM
2024-01-17 00:40:00,192.168.1.22,root,FAILED,64,HIGH
2024-01-17 00:41:00,192.168.1.45,administrator,FAILED,41,MEDIUM
2024-01-17 00:44:00,192.168.1.15,sarah,FAILED,39,MEDIUM
2024-01-17 00:48:00,192.168.1.6,administrator,FAILED,47,MEDIUM
2024-01-17 00:49:00,10.0.0.8,sarah,FAILED,69,HIGH
2024-01-17 00:53:00,192.168.1.45,user1,FAILED,41,MEDIUM
2024-01-17 01:08:00,10.0.0.1,john,FAILED,56,HIGH
2024-01-17 01:09:00,192.168.1.2,guest,FAILED,55,HIGH
2024-01-17 01:27:00,10.0.0.3,john,FAILED,65,HIGH
2024-01-17 01:42:00,10.0.0.3,john,FAILED,65,HIGH
2024-01-17 01:45:00,10.0.0.1,administrator,FAILED,56,HIGH
2024-01-17 01:49:00,192.168.1.12,john,FAILED,52,HIGH
2024-01-17 01:58:00,192.168.1.8,admin,SUCCESS,43,MEDIUM
2024-01-17 01:58:00,192.168.1.47,admin,SUCCESS,44,MEDIUM
2024-01-17 02:13:00,192.168.1.43,root,SUCCESS,47,MEDIUM
2024-01-17 02:21:00,192.168.1.15,guest,SUCCESS,39,MEDIUM
2024-01-17 02:22:00,192.168.1.18,admin,FAILED,51,HIGH
2024-01-17 02:59:00,10.0.0.7,john,FAILED,57,HIGH
2024-01-17 03:10:00,10.0.0.16,admin,SUCCESS,51,HIGH
2024-01-17 03:21:00,10.0.0.12,administrator,FAILED,58,HIGH
2024-01-17 03:25:00,10.0.0.7,administrator,FAILED,57,HIGH
2024-01-17 03:26:00,192.168.1.11,admin,FAILED,50,MEDIUM
2024-01-17 03:30:00,192.168.1.38,admin,FAILED,54,HIGH
2024-01-17 03:52:00,192.168.1.37,guest,FAILED,60,HIGH
2024-01-17 04:03:00,192.168.1.48,guest,FAILED,62,HIGH
2024-01-17 04:07:00,10.0.0.19,john,FAILED,44,MEDIUM
2024-01-17 04:10:00,192.168.1.46,root,FAILED,48,MEDIUM
2024-01-17 04:33:00,192.168.1.32,sarah,FAILED,52,HIGH
2024-01-17 04:40:00,10.0.0.2,guest,FAILED,47,MEDIUM
2024-01-17 04:52:00,192.168.1.8,administrator,FAILED,43,MEDIUM
2024-01-17 05:22:00,192.168.1.46,administrator,FAILED,48,MEDIUM
2024-01-17 05:23:00,192.168.1.26,john,FAILED,64,HIGH
2024-01-17 05:34:00,192.168.1.33,admin,SUCCESS,38,MEDIUM
2024-01-17 05:48:00,192.168.1.38,admin,FAILED,54,HIGH
2024-01-17 05:48:00,192.168.1.44,administrator,FAILED,56,HIGH
2024-01-17 05:49:00,192.168.1.45,sarah,FAILED,41,MEDIUM
2024-01-17 06:01:00,192.168.1.47,admin,FAILED,44,MEDIUM
2024-01-17 06:20:00,192.168.1.45,user1,FAILED,41,MEDIUM
2024-01-17 06:42:00,192.168.1.10,user1,SUCCESS,39,MEDIUM
2024-01-17 06:49:00,192.168.1.6,guest,FAILED,47,MEDIUM
2024-01-17 06:54:00,192.168.1.10,sarah,SUCCESS,39,MEDIUM
2024-01-17 07:07:00,10.0.0.8,root,FAILED,69,HIGH
2024-01-17 07:12:00,192.168.1.49,user1,FAILED,59,HIGH
2024-01-17 07:41:00,192.168.1.49,administrator,SUCCESS,59,HIGH
2024-01-17 07:45:00,192.168.1.43,john,FAILED,47,MEDIUM
2024-01-17 07:49:00,192.168.1.5,guest,FAILED,43,MEDIUM
2024-01-17 07:51:00,10.0.0.9,user1,FAILED,52,HIGH
2024-01-17 07:53:00,192.168.1.41,guest,SUCCESS,38,MEDIUM
2024-01-17 07:54:00,10.0.0.13,root,SUCCESS,57,HIGH
2024-01-17 08:06:00,192.168.1.13,sarah,FAILED,52,HIGH
2024-01-17 08:09:00,192.168.1.7,john,SUCCESS,47,MEDIUM
2024-01-17 08:23:00,185.220.101.45,administrator,SUCCESS,46,MEDIUM
2024-01-17 08:24:00,192.168.1.4,guest,SUCCESS,51,HIGH
2024-01-17 08:34:00,10.0.0.7,guest,FAILED,57,HIGH
2024-01-17 08:41:00,192.168.1.45,admin,FAILED,41,MEDIUM
2024-01-17 08:42:00,192.168.1.5,admin,SUCCESS,43,MEDIUM
2024-01-17 09:21:00,45.33.32.156,root,FAILED,46,MEDIUM
2024-01-17 09:27:00,192.168.1.35,admin,SUCCESS,35,MEDIUM
2024-01-17 09:28:00,192.168.1.10,sarah,SUCCESS,39,MEDIUM
2024-01-17 09:55:00,10.0.0.5,root,FAILED,46,MEDIUM
2024-01-17 10:07:00,192.168.1.7,john,SUCCESS,47,MEDIUM
2024-01-17 10:13:00,192.168.1.8,administrator,FAILED,43,MEDIUM
2024-01-17 10:17:00,10.0.0.8,admin,FAILED,69,HIGH
2024-01-17 10:24:00,192.168.1.2,root,FAILED,55,HIGH
2024-01-17 10:26:00,192.168.1.37,john,FAILED,60,HIGH
